0.746667,0.736842,0.750000,0.644737,0.671053,
0.529412,0.637681,0.478261,0.623188,0.623188,
0.761194,0.602941,0.716418,0.776119,0.671642,
0.594595,0.493333,0.546667,0.626667,0.527027,
0.442857,0.507042,0.521127,0.323944,0.492958,
0.626667,0.210526,0.578947,0.723684,0.500000,
0.637681,0.614286,0.565217,0.739130,0.507246,
0.701493,0.720588,0.647059,0.705882,0.720588,
0.520548,0.608108,0.567568,0.472973,0.445946,
0.606061,0.552239,0.701493,0.522388,0.462687,
