Timestamp,Acceleration,Peaks
1663619570483.95,9.75137164932155,0
1663619570493.93,9.76617944257197,0
1663619570503.91,9.696084423644,0
1663619570513.89,9.74524636180955,0
1663619570523.86,9.69741841950208,0
1663619570533.84,9.7272892101537,0
1663619570543.82,9.70850912754054,0
1663619570553.8,9.65494007407592,0
1663619570563.78,9.72082338322582,0
1663619570573.76,9.69381156085771,0
1663619570583.74,9.64883629445651,0
1663619570593.72,9.66046796311882,0
1663619570603.7,9.71511003031221,0
1663619570613.68,9.6697596110226,0
1663619570623.66,9.64005374204198,0
1663619570633.64,9.63011902991996,0
1663619570643.62,9.64799974757309,0
1663619570653.59,9.71497389406106,0
1663619570663.57,9.67175800893885,0
1663619570673.55,9.70701404841914,0
1663619570683.53,9.65680562711603,0
1663619570693.51,9.6660726600804,0
1663619570703.49,9.60724857760776,0
1663619570713.47,9.66001669634249,0
1663619570723.45,9.73082746232141,0
1663619570733.43,9.77317153384411,0
1663619570743.41,9.83699341933953,0
1663619570753.39,9.81456101158688,0
1663619570763.37,9.72211981444059,0
1663619570773.35,9.71594377797622,0
1663619570783.33,9.66555696503125,0
1663619570793.3,9.63458960276571,0
1663619570803.28,9.58329187889115,0
1663619570813.26,9.60319682973672,0
1663619570823.24,9.63542898704494,0
1663619570833.22,9.62899687557944,0
1663619570843.2,9.71276873041564,0
1663619570853.18,9.72808512375991,0
1663619570863.16,9.68377513591657,0
1663619570873.14,9.76400560578401,0
1663619570883.12,9.6945626408931,0
1663619570893.1,9.7216344445012,0
1663619570903.08,9.68602086241911,0
1663619570913.06,9.65771235353384,0
1663619570923.03,9.69784236775613,0
1663619570933.01,9.76872183649024,0
1663619570942.99,9.66129902371473,0
1663619570952.97,9.67104613704869,0
1663619570962.95,9.72109750460157,0
1663619570972.93,9.65449233750412,0
1663619570982.91,9.65543350243148,0
1663619570992.89,9.67307690449129,0
1663619571002.87,9.67217257576882,0
1663619571012.85,9.65860116404242,0
1663619571022.83,9.6623587210064,0
1663619571032.81,9.74197509754243,0
1663619571042.79,9.66591699030251,0
1663619571052.76,9.67109077050026,0
1663619571062.74,9.80439052622565,0
1663619571072.72,9.78626155666448,0
1663619571082.7,9.73084205913047,0
1663619571092.68,9.73798735444771,0
1663619571102.66,9.73676868677042,0
1663619571112.64,9.72462512946489,0
1663619571122.62,9.64699474045708,0
1663619571132.6,9.67820937949449,0
1663619571142.58,9.64322168837739,0
1663619571152.56,9.68106816612976,0
1663619571162.54,9.62862601849733,0
1663619571172.52,9.62035249683941,0
1663619571182.5,9.68773301054819,0
1663619571192.47,9.71221795765643,0
1663619571202.45,9.66854693277334,0
1663619571212.43,9.72259262022158,0
1663619571222.41,9.73895238255715,0
1663619571232.39,9.74814981461398,0
1663619571242.37,9.74195244974633,0
1663619571252.35,9.73128962380325,0
1663619571262.33,9.70777419051993,0
1663619571272.31,9.70432304571166,0
1663619571282.29,9.635908804441,0
1663619571292.27,9.72677868473823,0
1663619571302.25,9.71569543613196,0
1663619571312.23,9.6287479684136,0
1663619571322.2,9.69632133052017,0
1663619571332.18,9.65751416238975,0
1663619571342.16,9.67753204991342,0
1663619571352.14,9.7020240330986,0
1663619571362.12,9.69833263791138,0
1663619571372.1,9.72034180144311,0
1663619571382.08,9.75180855320325,0
1663619571392.06,9.71557758879503,0
1663619571402.04,9.76209039978962,0
1663619571412.02,9.68674893996567,0
1663619571422,9.6365206164966,0
1663619571431.98,9.72408432089513,0
1663619571441.96,9.7150696025936,0
1663619571451.93,9.71292963112554,0
1663619571461.91,9.71675439738821,0
1663619571471.89,9.69021192135263,0
1663619571481.87,9.67095114663988,0
1663619571491.85,9.73201939639644,0
1663619571501.83,9.77164443086169,0
1663619571511.81,9.71206345715231,0
1663619571521.79,9.67840852069332,0
1663619571531.77,9.68199246428424,0
1663619571541.75,9.65204375536184,0
1663619571551.73,9.67126269548299,0
1663619571561.71,9.65541436375366,0
1663619571571.69,9.65534914539175,0
1663619571581.67,9.66167420453708,0
1663619571591.64,9.68085777981782,0
1663619571601.62,9.66989284531935,0
1663619571611.6,9.65522364827437,0
1663619571621.58,9.74314837101717,0
1663619571631.56,9.76237814665118,0
1663619571641.54,9.70710734339088,0
1663619571651.52,9.66458816381679,0
1663619571661.5,9.66386714916498,0
1663619571671.48,9.71419744145071,0
1663619571681.46,9.77046276775481,0
1663619571691.44,9.66989284531935,0
1663619571701.42,9.61922630161079,0
1663619571711.4,9.61099177360777,0
1663619571721.37,9.6451756829149,0
1663619571731.35,9.57905975773834,0
1663619571741.33,9.68195230422177,0
1663619571751.31,9.67734604623277,0
1663619571761.29,9.61521016368952,0
1663619571771.27,9.72091500347713,0
1663619571781.25,9.80392426121012,0
1663619571791.23,9.74160531362821,0
1663619571801.21,9.78143225057435,0
1663619571811.19,9.77178548592797,0
1663619571821.17,9.67051616796596,0
1663619571831.15,9.70334903878045,0
1663619571841.13,9.67034563364238,0
1663619571851.1,9.6067218024065,0
1663619571861.08,9.65958431847487,0
1663619571871.06,9.70345755908318,0
1663619571881.04,9.70057616308359,0
1663619571891.02,9.76566735742886,0
1663619571901,9.73281969693335,0
1663619571910.98,9.6838933175208,0
1663619571920.96,9.70765590919439,0
1663619571930.94,9.67138540162573,0
1663619571940.92,9.67258479391657,0
1663619571950.9,9.71414494852359,0
1663619571960.88,9.79781249593843,0
1663619571970.86,9.68632998683452,0
1663619571980.83,9.68961846145596,0
1663619571990.81,9.65419409778409,0
1663619572000.79,9.64947258629429,0
1663619572010.77,9.71691095845664,0
1663619572020.75,9.70183056597159,0
1663619572030.73,9.71753360280424,0
1663619572040.71,9.7075325023726,0
1663619572050.69,9.75818881727602,0
1663619572060.67,9.71371551690608,0
1663619572070.65,9.66515423687777,0
1663619572080.63,9.7020240330986,0
1663619572090.61,9.69986965833675,0
1663619572100.59,9.68677301732549,0
1663619572110.57,9.67228811811581,0
1663619572120.54,9.67104613704869,0
1663619572130.52,9.66129902371473,0
1663619572140.5,9.6755509733518,0
1663619572150.48,9.7075325023726,0
1663619572160.46,9.8156530225614,0
1663619572170.44,9.7080580042798,0
1663619572180.42,9.72236876270879,0
1663619572190.4,9.64647037712637,0
1663619572200.38,9.66171960212833,0
1663619572210.36,9.64178133502678,0
1663619572220.34,9.66167420453708,0
1663619572230.32,9.7273783361826,0
1663619572240.3,9.71517494086128,0
1663619572250.27,9.82101638402243,0
1663619572260.25,9.71487070364106,0
1663619572270.23,9.62319595496724,0
1663619572280.21,9.63925139671001,0
1663619572290.19,9.67756652582302,0
1663619572300.17,9.63081555268964,0
1663619572310.15,9.63575486371347,0
1663619572320.13,9.6622167386445,0
1663619572330.11,9.66673016021802,0
1663619572340.09,9.66525081732621,0
1663619572350.07,9.73846346418898,0
1663619572360.05,9.74836091209441,0
1663619572370.03,9.70913355842475,0
1663619572380,9.72259262022158,0
1663619572389.98,9.71295305683019,0
1663619572399.96,9.67240011237047,0
1663619572409.94,9.66580651675946,0
1663619572419.92,9.7636857910999,0
1663619572429.9,9.70247220536191,0
1663619572439.88,9.6550094920454,0
1663619572449.86,9.63645519960528,0
1663619572459.84,9.68705880033743,0
1663619572469.82,9.70794250941423,0
1663619572479.8,9.64490261572431,0
1663619572489.78,9.79198982635296,0
1663619572499.76,9.68867856646478,0
1663619572509.74,9.56734736672592,0
1663619572519.71,9.63817720530271,0
1663619572529.69,9.65044709337684,0
1663619572539.67,9.62234831828553,0
1663619572549.65,9.71096365416866,0
1663619572559.63,9.62893314585686,0
1663619572569.61,9.45422741098071,0
1663619572579.59,9.70212229888584,0
1663619572589.57,9.7006381633143,0
1663619572599.55,9.56581169766976,0
1663619572609.53,9.65607605335274,0
1663619572619.51,9.66609022524393,0
1663619572629.49,9.80028662644109,0
1663619572639.47,9.85437267787491,0
1663619572649.44,9.50717613389556,0
1663619572659.42,9.62160033770057,0
1663619572669.4,9.43464508651756,0
1663619572679.38,9.91136517292945,0
1663619572689.36,9.58658572120091,0
1663619572699.34,9.64883093964592,0
1663619572709.32,9.51585522870108,0
1663619572719.3,10.4734377483858,0
1663619572729.28,9.08068779276288,0
1663619572739.26,9.80917093162525,0
1663619572749.24,10.7101754323119,0
1663619572759.22,10.3925855321316,0
1663619572769.2,9.39695980813507,0
1663619572779.17,9.45456965757417,0
1663619572789.15,9.96785600662426,0
1663619572799.13,9.82704828684267,0
1663619572809.11,9.61647817252754,0
1663619572819.09,9.49054893085249,0
1663619572829.07,9.4547278742494,0
1663619572839.05,9.44304816719504,0
1663619572849.03,9.30562100999733,0
1663619572859.01,9.32698397836213,0
1663619572868.99,9.60875886969107,0
1663619572878.97,9.84421752298015,0
1663619572888.95,9.61268956832229,0
1663619572898.93,9.55634153138708,0
1663619572908.91,9.6660220816645,0
1663619572918.88,9.9062732030171,0
1663619572928.86,9.89630290561728,0
1663619572938.84,10.0657787968446,0
1663619572948.82,10.1598092540087,0
1663619572958.8,9.93699988215051,0
1663619572968.78,9.65564728030954,0
1663619572978.76,9.82287140923585,0
1663619572988.74,9.37025465721932,0
1663619572998.72,9.88626989792886,0
1663619573008.7,9.85365973886366,0
1663619573018.68,9.511857147598,0
1663619573028.66,9.47200104088027,0
1663619573038.64,9.4687660220511,0
1663619573048.61,9.42459475734103,0
1663619573058.59,9.4414426707199,0
1663619573068.57,10.1796362995406,0
1663619573078.55,9.61198356300586,0
1663619573088.53,9.83235211656958,0
1663619573098.51,9.82256870670888,0
1663619573108.49,9.73388120506752,0
1663619573118.47,9.85535012206732,0
1663619573128.45,11.3409049467401,0
1663619573138.43,8.09925361312226,0
1663619573148.41,10.3000389388211,0
1663619573158.39,11.0541838652517,0
1663619573168.37,10.1514330394402,0
1663619573178.34,9.72009673023326,0
1663619573188.32,9.32849576565177,0
1663619573198.3,9.69014528441593,0
1663619573208.28,9.88248478715418,0
1663619573218.26,9.80948784932259,0
1663619573228.24,9.5731975501085,0
1663619573238.22,9.60020586373206,0
1663619573248.2,9.94024080932286,0
1663619573258.18,10.1155226446478,0
1663619573268.16,9.94359280647493,0
1663619573278.14,9.71294909493569,0
1663619573288.12,9.59251432973827,0
1663619573298.1,9.65939402243421,0
1663619573308.07,9.65417630607537,0
1663619573318.05,9.62198984200255,0
1663619573328.03,9.56515149851017,0
1663619573338.01,9.54028240028148,0
1663619573347.99,9.51118342931723,0
1663619573357.97,9.66343252698647,0
1663619573367.95,9.73373739768635,0
1663619573377.93,9.58650694872262,0
1663619573387.91,9.51145753166091,0
1663619573397.89,9.62194036760754,0
1663619573407.87,9.80797575717871,0
1663619573417.85,9.91501015932792,0
1663619573427.83,9.84725787979447,0
1663619573437.81,9.67251385874286,0
1663619573447.78,9.62421443648513,0
1663619573457.76,9.67013680631459,0
1663619573467.74,9.72311702900308,0
1663619573477.72,9.80891298379889,0
1663619573487.7,9.86681867306886,0
1663619573497.68,10.0196555519551,0
1663619573507.66,10.0407190406608,0
1663619573517.64,9.83348609346408,0
1663619573527.62,9.84571060136502,0
1663619573537.6,9.91742547287287,0
1663619573547.58,9.87489513838608,0
1663619573557.56,9.73888736982373,0
1663619573567.54,9.73125835293686,0
1663619573577.51,9.83180796683362,0
1663619573587.49,9.81556701748178,0
1663619573597.47,9.84665753929207,0
1663619573607.45,9.7460971503,0
1663619573617.43,9.7758973695883,0
1663619573627.41,10.0161184180989,0
1663619573637.39,10.0825887291807,0
1663619573647.37,10.0147912821073,0
1663619573657.35,9.9031287089398,0
1663619573667.33,9.9142001550654,0
1663619573677.31,9.95209144368268,0
1663619573687.29,9.9215726326037,0
1663619573697.27,9.98456529138938,0
1663619573707.24,10.2134480768983,0
1663619573717.22,10.1689758912152,0
1663619573727.2,10.0413827922855,0
1663619573737.18,10.0292132289662,0
1663619573747.16,10.0377069373378,0
1663619573757.14,9.95596263352468,0
1663619573767.12,9.88946044313852,0
1663619573777.1,9.92412953505583,0
1663619573787.08,9.91944321067268,0
1663619573797.06,9.92841157564162,0
1663619573807.04,10.1074333392726,0
1663619573817.02,10.293449372433,0
1663619573827,9.99412553383823,0
1663619573836.98,9.78756601205617,0
1663619573846.95,10.0156441961075,0
1663619573856.93,10.2235740234938,0
1663619573866.91,9.97938699930132,0
1663619573876.89,9.67300253956281,0
1663619573886.87,9.89127640752101,0
1663619573896.85,10.1379940839013,0
1663619573906.83,10.1139649040854,0
1663619573916.81,10.0363522604857,0
1663619573926.79,9.91625211716105,0
1663619573936.77,9.99638869869029,0
1663619573946.75,10.0546702586607,0
1663619573956.73,9.69626385305738,0
1663619573966.71,9.65174758632553,0
1663619573976.68,10.0836174850204,0
1663619573986.66,10.1440402792211,0
1663619573996.64,9.81416039266708,0
1663619574006.62,10.2083501536111,0
1663619574016.6,10.7030537877242,0
1663619574026.58,10.3648367806195,0
1663619574036.56,10.2232498816421,0
1663619574046.54,10.460165101237,0
1663619574056.52,10.6266663153699,0
1663619574066.5,10.5385179644463,0
1663619574076.48,10.2507216312215,0
1663619574086.46,10.1383362097906,0
1663619574096.44,10.2974690505292,0
1663619574106.41,10.5073438772637,0
1663619574116.39,10.4144941302023,0
1663619574126.37,10.3034733200928,0
1663619574136.35,10.1617951237974,0
1663619574146.33,9.87924600846254,0
1663619574156.31,9.66297859285696,0
1663619574166.29,10.044866569561,0
1663619574176.27,10.7875721175461,0
1663619574186.25,11.3033151909761,0
1663619574196.23,11.5611907602131,0
1663619574206.21,11.8778839185954,0
1663619574216.19,12.3173357444633,0
1663619574226.17,12.7485669953074,0
1663619574236.15,12.9321992473845,0
1663619574246.12,13.0782030905106,0
1663619574256.1,13.165954998204,0
1663619574266.08,13.436332683032,0
1663619574276.06,13.5842905441437,0
1663619574286.04,13.2916139541377,0
1663619574296.02,13.1868017601839,0
1663619574306,13.1690822781475,0
1663619574315.98,13.048756565611,0
1663619574325.96,12.3279995109169,0
1663619574335.94,12.1093852411959,0
1663619574345.92,12.0480866046329,0
1663619574355.9,11.4336092946736,0
1663619574365.88,10.7653804361747,0
1663619574375.85,10.9002956414195,0
1663619574385.83,11.600674104305,0
1663619574395.81,12.7869794908094,0
1663619574405.79,12.4816841659033,0
1663619574415.77,14.8781656730378,0
1663619574425.75,16.8030654522733,0
1663619574435.73,16.133956260894,0
1663619574445.71,13.6068677295537,0
1663619574455.69,12.2728453897496,0
1663619574465.67,12.015690404098,0
1663619574475.65,12.0991692746168,0
1663619574485.63,10.9287838029463,0
1663619574495.61,9.28067782810751,0
1663619574505.58,8.48813799626776,0
1663619574515.56,8.38860786064646,0
1663619574525.54,8.33208008439579,0
1663619574535.52,8.1034051956917,0
1663619574545.5,7.86623467210439,0
1663619574555.48,7.74748317114297,0
1663619574565.46,7.82422817919441,0
1663619574575.44,7.91407249173291,0
1663619574585.42,8.11138990887949,0
1663619574595.4,8.30532305217617,0
1663619574605.38,8.5906647322749,0
1663619574615.36,8.98873135813873,0
1663619574625.34,9.65285941638021,0
1663619574635.31,10.2953634285885,0
1663619574645.29,11.0978591357209,0
1663619574655.27,12.0638055782364,0
1663619574665.25,13.0098304041416,0
1663619574675.23,13.9572579347792,0
1663619574685.21,15.3563943554791,0
1663619574695.19,18.276530867085,0
1663619574705.17,20.2394005041314,0
1663619574715.15,17.0678738299869,0
1663619574725.13,15.1866844125328,0
1663619574735.11,18.0277884064122,0
1663619574745.09,19.0354787889636,0
1663619574755.07,18.9713088756312,0
1663619574765.05,19.7824276218283,0
1663619574775.02,20.4583363874893,0
1663619574785,22.4660269456743,0
1663619574794.98,24.4130900770126,0
1663619574804.96,22.8210816184294,0
1663619574814.94,20.0521067562004,0
1663619574824.92,18.0305385744456,0
1663619574834.9,15.4889677136992,0
1663619574844.88,16.5112674730392,0
1663619574854.86,30.5593054147659,0
1663619574864.84,30.9594910744757,1
1663619574874.82,23.8147800019431,0
1663619574884.8,18.4269922904448,0
1663619574894.78,29.5582724186866,0
1663619574904.75,24.5872367633505,0
1663619574914.73,16.3659058780411,0
1663619574924.71,14.2143143292719,0
1663619574934.69,14.9502189007779,0
1663619574944.67,13.9710138818292,0
1663619574954.65,10.2512246545058,0
1663619574964.63,8.37694629456608,0
1663619574974.61,11.6552297269928,0
1663619574984.59,15.0118712455647,0
1663619574994.57,11.044608376125,0
1663619575004.55,9.5398664110829,0
1663619575014.53,10.9278489990367,0
1663619575024.51,12.1364666722317,0
1663619575034.48,11.5461325607458,0
1663619575044.46,10.1994998736576,0
1663619575054.44,9.46401115738423,0
1663619575064.42,10.1804135617599,0
1663619575074.4,10.9209583156015,0
1663619575084.38,10.3151403467431,0
1663619575094.36,9.26470737224071,0
1663619575104.34,9.39021075738427,0
1663619575114.32,10.1461697618117,0
1663619575124.3,10.7458520630883,0
1663619575134.28,10.8207730082946,0
1663619575144.26,10.2107339301812,0
1663619575154.24,9.66438912704505,0
1663619575164.22,9.6198625818236,0
1663619575174.19,9.81031958125851,0
1663619575184.17,10.0151400107049,0
1663619575194.15,10.247167639089,0
1663619575204.13,10.4998582647809,0
1663619575214.11,10.4616387079547,0
1663619575224.09,9.97103273152555,0
1663619575234.07,9.82387816716781,0
1663619575244.05,10.1922885517463,0
1663619575254.03,10.4080398194503,0
1663619575264.01,10.4540084800896,0
1663619575273.99,10.3389937124179,0
1663619575283.97,10.3318010655467,0
1663619575293.95,10.8152726601283,0
1663619575303.92,11.1715355780616,0
1663619575313.9,10.9263206883291,0
1663619575323.88,10.8157469009147,0
1663619575333.86,11.0986486593611,0
1663619575343.84,11.4356568351201,0
1663619575353.82,11.8977529430098,0
1663619575363.8,12.1757127011509,0
1663619575373.78,12.2989995628245,0
1663619575383.76,12.2786679596003,0
1663619575393.74,12.6770439452675,0
1663619575403.72,14.6918373738266,0
1663619575413.7,17.3913816953775,0
1663619575423.68,18.3702767248972,0
1663619575433.65,18.9453031108937,0
1663619575443.63,20.4707813513303,0
1663619575453.61,21.8192723805127,0
1663619575463.59,21.3442959426149,0
1663619575473.57,20.3567046979291,0
1663619575483.55,18.652144060739,0
1663619575493.53,19.2692501986426,0
1663619575503.51,18.3753979402621,0
1663619575513.49,15.4542041326994,0
1663619575523.47,10.8208613780964,0
1663619575533.45,7.02919640605917,0
1663619575543.43,9.34443768348581,0
1663619575553.41,12.3978643056637,0
1663619575563.39,8.23381589356578,0
1663619575573.36,12.3978643056637,0
1663619575583.34,7.56677656601368,0
1663619575593.32,6.87790172440779,0
1663619575603.3,4.64604452775178,0
1663619575613.28,4.04697892160929,0
1663619575623.26,5.34955179193347,0
1663619575633.24,6.20923949957321,0
1663619575643.22,6.21554179188569,0
1663619575653.2,6.15078210375329,0
1663619575663.18,6.08813286669544,0
1663619575673.16,5.97975044776074,0
1663619575683.14,5.84977890954956,0
1663619575693.12,6.08207110149327,0
1663619575703.09,6.49356369597477,0
1663619575713.07,7.17689705418618,0
1663619575723.05,8.03213118229428,0
1663619575733.03,8.66570077487174,0
1663619575743.01,9.19952964936122,0
1663619575752.99,9.64198127180102,0
1663619575762.97,10.2225056169257,0
1663619575772.95,10.9518220113605,0
1663619575782.93,11.7970831027777,0
1663619575792.91,13.040251501055,0
1663619575802.89,14.9564232978553,0
1663619575812.87,17.3612698612903,0
1663619575822.85,19.7408046457022,0
1663619575832.82,20.4323994574295,0
1663619575842.8,18.8697502793194,0
1663619575852.78,17.7781230976565,0
1663619575862.76,19.3681245855986,0
1663619575872.74,20.4879173794307,0
1663619575882.72,19.3535287963493,0
1663619575892.7,18.4792145326556,0
1663619575902.68,19.9359220917592,0
1663619575912.66,21.1017569980436,0
1663619575922.64,23.3872421283355,0
1663619575932.62,22.7591037727299,0
1663619575942.6,19.5293735919165,0
1663619575952.58,20.6519971901475,0
1663619575962.55,17.6431921708856,0
1663619575972.53,18.6218154382062,0
1663619575982.51,30.4147630529209,0
1663619575992.49,31.3046514990737,1
1663619576002.47,20.1014925266283,0
1663619576012.45,22.1043964710457,0
1663619576022.43,27.2816698507067,0
1663619576032.41,20.4914748227848,0
1663619576042.39,17.3039799223025,0
1663619576052.37,14.781812261332,0
1663619576062.35,13.7470658288284,0
1663619576072.33,10.8775505177082,0
1663619576082.31,9.58266772787266,0
1663619576092.29,11.0102452402124,0
1663619576102.26,12.3836425554552,0
1663619576112.24,13.8035442014492,0
1663619576122.22,11.9713076616918,0
1663619576132.2,9.25766709690776,0
1663619576142.18,10.6144037963059,0
1663619576152.16,12.0183501610303,0
1663619576162.14,11.4469003437587,0
1663619576172.12,10.0358223105696,0
1663619576182.1,9.43800093769631,0
1663619576192.08,10.3075353388843,0
1663619576202.06,11.0710858138264,0
1663619576212.04,10.4411272588155,0
1663619576222.02,9.56841686917825,0
1663619576231.99,9.28619471579138,0
1663619576241.97,9.58358182305249,0
1663619576251.95,10.2019002336848,0
1663619576261.93,10.5279488563514,0
1663619576271.91,10.1592026129301,0
1663619576281.89,9.87248761810054,0
1663619576291.87,10.0430120408949,0
1663619576301.85,10.3889601820024,0
1663619576311.83,10.523447910378,0
1663619576321.81,9.95716473127791,0
1663619576331.79,9.48717707489552,0
1663619576341.77,9.60932975228205,0
1663619576351.75,10.2543866988367,0
1663619576361.72,10.6576825452026,0
1663619576371.7,10.7474003782871,0
1663619576381.68,10.4542661019076,0
1663619576391.66,10.3644238862383,0
1663619576401.64,10.3696622387609,0
1663619576411.62,10.9505242907841,0
1663619576421.6,10.9506283783458,0
1663619576431.58,10.9888051423221,0
1663619576441.56,10.8547016034318,0
1663619576451.54,11.0692500033258,0
1663619576461.52,11.1836841498708,0
1663619576471.5,11.2655728576091,0
1663619576481.48,11.8500317092948,0
1663619576491.46,12.4758145755488,0
1663619576501.43,12.3539303841407,0
1663619576511.41,11.8120376556097,0
1663619576521.39,12.2339045021193,0
1663619576531.37,13.7562406312587,0
1663619576541.35,15.6230213475919,0
1663619576551.33,17.3218903778012,0
1663619576561.31,19.2871322722828,0
1663619576571.29,20.7221205760084,0
1663619576581.27,21.2646378128033,0
1663619576591.25,21.8382387660235,0
1663619576601.23,23.0363940783831,0
1663619576611.21,24.1312728315022,0
1663619576621.19,23.0946864320361,0
1663619576631.16,20.1698765038354,0
