-0.492897202267627,1.19631836785451,-0.492897202267627,1.19631836785451
-0.376673308809589,1.41384831571238,-0.376673308809589,1.41384831571238
-0.23150818330985,1.6031660231749,-0.23150818330985,1.6031660231749
-0.0567761127111944,1.74155128630812,-0.0567761127111944,1.74155128630812
0.114352295027098,1.8634790785707,0.114352295027098,1.8634790785707
0.285734440955773,1.94864364420039,0.285734440955773,1.94864364420039
0.538827151978364,2.01881429631515,0.538827151978364,2.01881429631515
1.06705674799497,2.07519157835556,1.06705674799497,2.07519157835556
1.42212433859883,1.9862854872795,1.42212433859883,1.9862854872795
0.8484202507314,2.02217232150642,0.8484202507314,2.02217232150642
0.508127965742984,1.8334226792623,0.508127965742984,1.8334226792623
1.02206120446776,1.48219802417236,1.02206120446776,1.48219802417236
1.204344423615,1.14671791570959,1.204344423615,1.14671791570959
1.19273659389155,0.940531817602395,1.19273659389155,0.940531817602395
1.33946155894791,0.586016354528865,1.33946155894791,0.586016354528865
1.46172810806646,0.102856232648452,1.46172810806646,0.102856232648452
1.82490344876079,-0.447569711450774,1.82490344876079,-0.447569711450774
2.17711176751505,-0.940337839445732,2.17711176751505,-0.940337839445732
1.88913003050031,-1.17262478192124,1.88913003050031,-1.17262478192124
1.38824438113355,-0.84360423354298,1.38824438113355,-0.84360423354298
1.02255868811056,-0.271283109747088,1.02255868811056,-0.271283109747088
0.562808623795477,0.207507697271101,0.562808623795477,0.207507697271101
0.747734563640335,-0.107667674549557,0.747734563640335,-0.107667674549557
3.28891350417668,0.472192210619485,3.28891350417668,0.472192210619485
3.36130392446011,-0.552567097627647,3.36130392446011,-0.552567097627647
2.06888220770149,2.413077700679,2.06888220770149,2.413077700679
1.09427402929725,2.42497720689838,1.09427402929725,2.42497720689838
3.10783455358081,1.82308110658091,3.10783455358081,1.82308110658091
2.20861352553435,0.152445048836981,2.20861352553435,0.152445048836981
0.72143980094792,0.00243179674090884,0.72143980094792,0.00243179674090884
0.332233909345929,0.123477047260625,0.332233909345929,0.123477047260625
0.465353225161622,0.263259842125669,0.465353225161622,0.263259842125669
0.288222782964502,-0.0841815809218314,0.288222782964502,-0.0841815809218314
-0.384657663893561,-0.522387806665598,-0.384657663893561,-0.522387806665598
-0.723699793245645,-0.478455840815932,-0.723699793245645,-0.478455840815932
-0.130684252274801,-0.331711930304784,-0.130684252274801,-0.331711930304784
0.476505646649714,-0.45678000312298,0.476505646649714,-0.45678000312298
-0.241140824495339,-0.579317311409605,-0.241140824495339,-0.579317311409605
-0.513336743125967,-0.685059482102594,-0.513336743125967,-0.685059482102594
-0.262261672217825,-0.803939592514566,-0.262261672217825,-0.803939592514566
-0.0436322955729571,-1.03132298297337,-0.0436322955729571,-1.03132298297337
-0.150419066665909,-1.06729077618444,-0.150419066665909,-1.06729077618444
-0.394014267594419,-1.05843547597449,-0.394014267594419,-1.05843547597449
-0.527058358488034,-1.14094765238392,-0.527058358488034,-1.14094765238392
-0.397466830439719,-1.23395258036054,-0.397466830439719,-1.23395258036054
-0.263508142344405,-1.14923111486499,-0.263508142344405,-1.14923111486499
-0.373095820755267,-0.860161044001235,-0.373095820755267,-0.860161044001235
-0.563110836682982,-0.692607075082142,-0.563110836682982,-0.692607075082142
-0.540408267070357,-0.696375598749667,-0.540408267070357,-0.696375598749667
-0.403661262974237,-0.808388635494484,-0.403661262974237,-0.808388635494484
