1A,1B,1C,1D,1E,2A,2B,2C,2D,2E,3A,3B,3C,3D,3E,4A,4B,4C,4D,4E,5A,5B,5C,5D,5E
29.3984399153902,22.0000605788172,31.0226854797418,33.1289531210618,23.5176405031275,22.2587360581238,27.6963070310004,32.048879918633,32.4404458816105,34.6938812336678,22.2796832176513,24.8936008243746,23.7468102661538,20.3485410500876,29.0313005775519,23.0911773311467,24.6623109687661,37.1069782702556,30.8073174676478,33.2249857873894,33.248647929685,30.4407244399577,32.9163437012869,29.2570726805866,23.8964462557359
22.1138745209594,31.5077509651783,22.0620096327377,21.7498056223403,30.540671433407,21.643224255506,24.6067906456142,33.6144848756777,29.3430425147146,29.598988557706,27.5178402938874,25.5918327795108,27.0951384703675,30.4338057962432,30.2666893264503,32.8746486413082,29.0619805385632,24.553796730238,29.3295777807154,29.75693767377,21.641452534417,35.3590352844327,24.5515858384963,20.9145618815305,31.1499358445883
28.6348949883626,21.7487346882653,30.8235449996615,33.538146158503,23.2616539262667,26.0422113948217,27.0276416391549,29.0695432006195,39.1251433621022,30.2806608605894,22.4376521074833,27.7799950583924,28.3904545321274,20.7853901304868,28.7815597583253,32.454343178122,30.7235703112075,33.4033962350636,28.4356775217704,22.6179713869992,27.7160268921156,25.201727269776,32.577371753269,31.6385652242423,20.366204975753
22.4016950222182,31.0662667867278,21.4857521454488,22.1417001231249,28.5353551937566,24.4474201509953,25.0633581307813,34.766838233468,38.3434257524311,33.1020112108,28.2696290438657,26.463361058017,27.8754742616588,28.8312446711198,30.2152820416396,32.4491875565981,26.7087958432569,23.7669059231856,29.4381028722196,36.5185011723262,21.8368620301067,35.5104061704353,23.257183121645,20.2408383571284,33.2116718027928
28.9437816931355,21.7112971139043,32.7094940173488,31.0143694815975,21.8633849339209,31.2123023975347,22.2368289078267,32.396535148496,34.6334002575313,32.0932171641452,28.212658486472,20.3898566484569,26.7602420268404,20.9933891515562,28.483417266201,34.4220160482348,29.362164436044,32.3688877336069,29.6807466509365,21.7977821116058,33.4007313280075,26.4580799641202,27.1072487840305,29.5693829762952,22.0583558742503
22.2466599509751,32.600919735794,22.6635488339987,24.3312270776163,30.0932588751513,26.7604285499416,28.8802137547842,31.2731158710308,28.7118207242893,30.2047377102745,25.3791732841287,25.432343338782,29.9582040048484,27.3358332613309,29.2316124257623,31.2930212615319,27.6404853302545,24.481246936279,29.5928163669156,36.5862245979446,20.3839685182878,31.1599625591557,21.0911678653297,21.7713992995723,31.9721166215054
30.4677251228259,22.3538172605903,29.4801300169109,30.8587250997949,25.8625431553429,20.8375999224309,22.051424373354,28.0030490579789,29.4247917798695,33.1362468222513,30.1236888852282,23.0906262699355,32.4057818938349,22.0853897087922,31.8342730339037,30.2325253213309,32.2514701942366,32.9791010973855,28.3986935644039,20.7244501469644,34.5282692003824,33.6382458971086,31.7885518215552,31.4281746001635,21.8062878774199
20.8826541570886,30.6170778849569,21.6564587328916,24.3196164789124,33.6277829219308,20.6304455887686,25.5537596872087,38.1241024951266,31.4126669239585,26.9341524418962,27.1578244396634,23.0723503353816,26.7483948337722,28.8515753348074,28.8199457366351,29.8656759785829,27.6861041480051,22.5705252464609,29.9629820701954,34.5809189260906,22.0812799620251,25.863343427741,23.8587241179766,27.8360003968659,30.9374908984152
29.1504116494953,21.0766585995722,31.7061609765435,29.0119296628889,23.4218209645418,30.1317575094708,28.8989176511946,21.3465483921312,26.6029297121993,28.0821936522933,26.7866022237418,27.8616459852831,31.3644308307286,30.9226836763051,30.5828807689324,22.1555500944063,31.2645511359604,31.0351825312279,29.7874646653762,22.2248700603916,31.6469059518405,30.6417054177876,26.7157198899538,21.9396504277074,20.8936983432391
22.9390935015524,29.4479075111235,22.5497266443249,23.1992181828237,31.1881548296767,23.1613715470837,25.4840657609355,20.3376139196834,26.6991081202444,28.367967665454,22.5066839820989,26.4966485952079,28.29923143187,30.7683394642664,31.3894600066701,32.1860501484914,28.1650199368303,31.3995991584697,29.3808019712001,29.4093935189757,23.4520288830324,30.7653355044876,32.3790858820533,23.3458154579052,33.6381398369499
31.3970350632116,20.9264876128237,33.3558445286292,29.5197280207665,25.8648737005437,27.5878516875371,20.7537672808988,29.3411766986475,20.6425881030143,26.9633491301009,25.0445374229334,27.8685046932917,28.6759392278631,28.6306057455737,31.3648356102773,22.4535762839872,30.8233428500926,24.0750059503239,30.4212034636017,21.563447601962,35.7197936858243,24.9430940812925,20.6240876070991,23.0249782938541,20.6254732734668
21.9892183892721,29.0950215421995,23.0681570366717,23.1638253133367,31.5722529956455,28.9160324272039,29.2253752048255,34.0308889388955,20.5618661449224,31.2842561404401,24.6379264394652,22.9255664621914,27.8691956869599,28.3550702342683,28.9692452077293,30.5258622990479,28.2922312518778,32.5881099445644,31.3102480465983,33.9195801886606,22.2936244580917,26.8011610042874,32.6013764520838,26.5656045499667,30.9337093970631
32.1299787019425,22.6969538891095,30.3596068304307,33.0113625523964,21.458029232021,26.0163160962752,25.6272745310193,27.6627313733635,27.0568419987735,35.7661445235658,31.251383792991,24.8167994784785,24.26532420976,32.2962292602165,30.4727281635038,32.2919907200631,30.6008219017935,24.0511724340101,21.8176011646092,29.3783828362028,35.3801994433587,30.1681274154783,32.51476220615,23.013186770926,21.1216274816643
22.9105940656329,31.4287383267509,22.9322844687195,23.4300529038916,30.8405402257984,24.2827614220787,23.1382757507191,32.4246806327485,30.5593109515988,27.8556277254715,32.3139296883622,20.0683846255102,31.6710158350417,30.5603883077811,28.6081342102874,33.0912939030833,26.9164886588134,33.3082744488896,29.3653336451665,28.2789364083991,22.6336529101859,30.123701627402,20.5421516290264,29.5007811297377,30.8918639469896
28.3451128745169,21.4451496267811,31.2483207904028,30.5403430980596,23.3944840204176,20.9798814650276,25.7360977388578,29.1710836398592,23.7093913795833,27.2797140368773,32.1993829666165,26.4833164470857,29.8743038530104,26.945555085557,33.743840871226,30.9216471249783,26.0409426978483,31.018082161134,21.7832253989202,28.9096132037217,33.4962677610385,23.6479700522017,31.898375422844,25.4294130654979,25.2733744424914
22.5904834484013,30.1039141555619,23.8317863986664,24.1577583146297,31.2435482137798,25.9995613844226,25.9765101801079,26.8214833654489,27.3079012158755,27.7289215472729,30.3891200243716,20.6880957456797,31.7760246233197,34.2662576094742,36.1538688292339,32.3541770307307,27.3531661528,23.5274156504557,30.0887642402602,34.449982176248,21.8100391644668,33.0601290527018,22.1797271627221,23.96723374211,27.5544023438146
33.3353360411158,22.4902302961942,30.3374258249521,32.5296505114988,22.7993460319985,25.1201281782564,23.1663577430015,33.7495746245792,26.4423377195405,28.2384855541479,35.2594369857172,20.1337829212578,33.682123924592,31.0374803647573,32.4057906238112,32.7792423112287,27.0754597145388,31.6889557056138,28.6099292718273,31.9995904364533,31.7728509930143,30.3522119640301,28.3305846073117,23.7807370775473,20.3876325912925
20.6926917563847,31.2311626700049,22.4611593967743,23.6673800272022,31.6025475308581,34.0119028444916,27.5048020339952,35.8663514779924,31.7588863026753,32.1440406869611,26.628882344541,26.3089297107709,31.7812121883312,29.061656325148,20.5474386897676,22.5268877002175,28.6914747123768,23.8847698344366,25.1763285436294,31.1249992962313,20.9115678838839,29.1742239678766,32.6672289285746,27.7385380566618,32.9098186520698
28.7751812877626,20.4280175711206,33.5421154390725,31.1683932801903,23.5491970639959,34.8143252963534,22.08988300074,25.8112673017415,30.9018014483658,31.0152396568557,28.0762376130674,28.5156258326171,27.5814282051764,27.8633502490606,31.9509141481906,34.5385177946069,28.7999356915005,38.065714737901,27.6753403118777,31.5523943387705,26.6008462108123,28.9799805282128,21.989011045652,22.5400444473515,21.3149910721371
21.7934537502564,30.1720011645181,22.3691588240048,23.3270798470438,31.6786036995039,34.5512835151854,27.5747848342977,35.1717765193758,26.7293375282402,31.7309481517002,28.4570175352179,20.7051972860926,28.741968496874,28.9774235318467,32.7652468127848,32.0853179195011,31.8408655353959,23.0958194373678,27.6285002098745,34.8500308496094,21.7907649647734,33.6174884968147,34.2568282723507,33.4215669327998,30.831282422238
29.4366149523792,27.9535783931043,30.5959353031094,33.9272740175758,26.225129337172,31.4083831201689,24.7300956683649,29.6223131270842,29.1483588597921,29.4662636499524,30.3203562341843,24.8054305905601,29.4994974101481,28.4198473686338,35.6486182566032,24.1977855668057,27.2177274588398,32.9307013633436,27.6532716396327,32.7167069478595,34.3926331059981,28.7309096906009,27.8179124340851,22.3534535617878,28.4792501879955
22.4388423420961,20.9014323902995,22.6868213350654,25.5353886478991,33.3124087089189,30.7818363136315,32.1816636740586,32.6529480531904,31.3208180585322,27.9325895922379,30.1474584031387,26.4659225642536,38.5350342857891,28.4139033951239,20.0830099119453,33.1489250014983,28.1317332175049,23.1894153644293,20.1980358917688,30.9037928058242,23.1220728286672,29.79854982965,22.1828785718467,30.5481989715902,29.3357751579386
31.0358260549376,28.9650009917623,29.0690303706817,29.9248045040229,22.6754197424434,31.4702250907098,21.98883768722,31.8229026253115,26.2759576529736,27.8809680253075,30.2171976623073,21.0708164047007,26.3288587319929,28.91557442217,35.203909300866,24.6893287104537,23.1530153118647,32.0252262961941,31.7477594649535,25.1972274622651,34.3659093805163,35.0774662302712,27.9096978742291,23.491587928755,21.5142745125769
22.2048772609145,20.4839986807829,22.4220080681655,23.183258365389,32.9988589199766,25.8169990685601,25.3869976894906,34.9249335880905,29.6436958986815,28.1405408406597,31.5210137137166,27.4992016116543,26.2832833950334,32.328465362994,20.9814410917162,32.6031459182206,22.2520052646018,32.6760223771886,29.2028928526946,32.3824255727662,22.7088435795252,26.8017036738405,21.0915425082304,24.6017270199271,32.4367454340925
29.4498403324183,27.2930742483858,29.7319399916388,32.288692082459,22.3570940030026,25.2068986005259,23.6908311580181,31.6561643398469,28.4882077672302,22.0932467745928,22.6957464791425,26.3845708346819,29.294878474138,31.7374141786478,33.9475221063682,27.9612081739828,27.7970485157021,33.9311332338557,20.257411952278,26.5367946136275,30.621115412191,28.5567581133181,35.6829828353003,29.9498927070657,30.8153394303916
22.2028875242533,29.327980494665,21.7801361083001,21.1212204566715,31.5539305946437,32.6330843122792,25.7866977048169,41.6495339481341,27.8961759616034,26.4147917525966,28.9673513202214,26.7557398403233,27.3613744915996,29.7051130670387,22.0459911415568,31.398316391125,32.2298723255763,29.941530402477,36.1891176653875,30.1173917495473,22.4041441611432,29.2051909967948,20.9530743640309,25.2427318685613,22.177306869058
27.5097840413908,29.5868527780471,28.8098061607687,30.2060726052785,31.6834302914288,28.6806904326669,20.3652082557176,34.7684807208283,24.036453731852,28.4897811172012,27.7159411289737,26.5129735945352,27.3779469593554,29.8921248450585,35.2864413275205,22.1074109753466,29.77851856542,24.5296867574156,29.1586326313208,23.4152612938965,32.7280276411159,29.0365879427736,30.5599555655728,33.5679121116098,26.7971001323265
21.7509624288282,21.0693006571513,22.3928132897699,22.4831775375368,29.0130293595381,32.3267388449921,22.2634452628589,29.4591447833291,30.880374736761,26.1093094234034,28.676625871973,26.6052865787299,23.7572739576192,30.6314146759936,20.5701343734886,34.269397010031,26.8935996292823,32.5746175781561,23.7920074375904,32.3642668642717,30.6197811472201,33.3388249812829,21.5839818622716,21.1047107972641,31.8376244634409
29.8510267598229,28.6057996520603,31.8257047921177,31.3468027566326,21.2569896563719,26.550215601027,27.5603300004746,33.3498551500537,27.881196085639,32.0468133202206,24.195614975181,21.1280435995116,28.6082966278407,27.2921437064673,31.4297905061573,23.8980105017812,27.0382174777456,29.1361501033071,30.5176907240682,32.7469714369192,21.520939969945,21.5695301045436,33.5024910567135,34.7583870923416,32.0702387134202
22.4339623619386,21.1000810394692,23.0322266379248,22.9502361895,35.5102312264197,23.9131539430858,23.5622352734686,28.619293859188,27.8759211944616,33.4191591981342,32.9700507322887,20.7985878483891,31.2370060511566,29.9043671124937,33.5361384948074,33.0332734441889,28.8260556431112,20.0556033043105,29.1771664497884,30.9635657855042,33.7237063554747,34.6393740315569,21.348163918691,26.0370959920264,31.950380767528
29.0455958892021,29.8178591678799,35.4701509451378,31.5125393649707,23.1505721475139,26.5238918587694,22.7470520692354,28.6866252813108,28.0077055393308,23.9484657479137,26.0207411879588,26.1946564711825,30.147892723936,31.6794652360292,20.9671841752049,24.1629388099377,30.4013814290407,31.8834400301811,29.7402617469885,34.7974432877631,23.4352296979045,29.2574676467846,28.7344785601309,32.3361382881195,29.7008542723052
21.8120383777861,21.6801583082778,22.9355564236496,23.281976803762,32.5590209388715,32.9145774940582,28.0838512085462,31.7696426654346,25.8489940447384,32.9973452969978,27.7728685902535,26.6386852494797,29.0801216963881,32.229924391078,31.7996314472953,28.3831590844569,20.0598888436821,21.4970006630381,32.0315079250005,23.8335132576269,35.2341454612924,20.7889535476644,21.3257947875172,24.2161565169595,33.689663809595
29.2158546772548,28.4765795987015,28.1775499658056,35.0108490926348,21.7560829800729,28.342372039707,23.5534352411007,33.8140982515703,24.7158355415639,20.1057376059543,27.5696255798722,23.3284880612458,28.9583890738023,30.8892606819024,20.6452367668509,34.6916227042749,32.3445150501184,28.4486607556211,22.9947968327108,31.7632101428573,22.7477009700758,30.3365990506931,32.6341686752526,33.6376106048197,20.5505340077118
22.9134129674559,20.4744516818625,21.9076281442637,23.5563646124287,33.5106605285878,20.4640546673438,21.4207730915942,31.3758282273562,30.7947605067258,30.9166075898465,28.4199786764605,26.5810878863492,26.0929686610386,30.2763757065074,32.6010129318748,29.2290684335665,26.6282956882016,20.6889107108737,33.2529505845189,21.8592470071498,31.2885104215332,25.7290428169859,23.0959662098631,20.917024632315,30.2256173982185
29.8049761382668,28.3279759378152,31.9743538426245,29.6931951086206,21.3603980128493,29.2438641013531,29.0382656433104,30.1785093143431,20.5533039734233,33.6307814086942,28.5091937514332,25.2561551594225,28.1330988759054,35.3628509712717,21.795482586917,22.1229624539914,31.8167967532206,33.8231907052082,29.6770884772232,27.6471179607663,22.1896406035523,28.8541480963814,33.9928409230934,31.2382558078576,34.4843252292546
21.3747904767067,20.4165240182454,21.6916558841522,22.7830448239868,32.4926421315425,27.1724174158065,22.6700153751515,32.1446882190279,25.6107296389289,32.3494151640394,30.4819014717245,22.1735899851178,32.660462033501,32.2332478065225,34.5737155794924,33.1491576386932,30.9515247532743,23.1749149229066,21.4689612551538,22.1453924971935,33.8107992661503,20.1634098238618,22.0025993845855,27.6346905327339,28.0252247470897
28.8140386159408,29.6377167322882,31.1401730665479,32.526203089751,21.1471593442557,20.7814167858705,20.3264891121021,34.8556054130665,28.27890174288,29.9183671558222,27.617933762211,20.1648459800213,29.0981576396373,30.2203603296687,30.656041645374,31.4937579446486,31.8537616216095,30.5419148743365,28.7692031111858,31.3445223552684,23.4064899732923,25.9759812701616,30.574670133761,21.8608193395697,30.5275629948602
21.0599669487669,30.3030082189981,21.7651340070229,23.7510707806241,32.7825460080821,32.4934887866236,23.3827642048683,31.1679279939529,25.901293096783,30.4732166543353,25.9409084558204,22.5616317693876,30.7750232308426,32.0906951076897,22.0868115395765,23.0654559741283,27.7197197533838,20.9369543499158,20.5278253821872,31.5541600273461,32.9018500626217,32.5368956866399,20.7027063441175,33.084640425479,32.8446103364534
30.1626169573679,21.8072026027712,33.33674013383,32.1769901773232,21.9593159356852,20.8340231304882,24.7892034495206,20.0084974187002,24.3400984759517,27.2737863896529,26.6592403761317,26.7167649824753,27.324684451602,31.3210490879247,33.3146903921852,33.1674391929225,23.2149981681048,32.418377385475,29.5711552383651,21.3592464166119,21.8380816309592,34.6172667849086,24.1427117728749,22.8700326240039,23.0308917096265
22.4293672789103,28.9399696072657,22.4042994158299,21.91943598888,33.1918675136838,30.9933907821978,26.410819929884,36.0714170189454,22.4680225039206,30.5335256098695,27.9101459802192,21.1968703512165,29.7856112181211,28.3475760531209,20.2961753362318,31.1012241683669,34.1061714207204,23.4570813875971,20.6514225530612,29.1211804128327,31.5130397756352,32.5095140039287,21.1218915384661,32.0876352260909,30.0335960959061
30.0614745518386,20.2577508975608,30.6143031811627,32.3297702367408,21.4863527101561,20.3120583905122,21.9577211881843,34.7775547076192,20.7524549669759,35.7648663223416,26.9588816896257,26.4212351527312,32.4686640486772,31.2835582997791,31.7191713450875,31.6849040982435,34.9120226628777,34.1996163539955,30.285226163994,30.4154613527501,22.2352018230164,25.9383242379134,25.6221179252224,21.8137084113595,26.7812487543122
20.1556663457843,29.5389894418578,22.6550852309853,24.1216588809317,32.2214446689548,30.9211498460765,26.3385740483247,32.1975587869858,25.3680425553202,28.2246590352324,29.8675592659563,21.2930725249845,28.7842786863739,28.5269104458813,32.1847406821119,24.1807669476192,27.7437073511763,25.2363341845822,30.1143140235261,29.3318007614574,35.2507991960191,21.5490024225339,20.6991761586798,24.921972068892,20.8126978510225
29.8691022344604,30.4525389120746,30.8114400176967,32.6474559556001,37.7910770033196,35.8349629107293,34.5366106156035,37.3133298730634,26.8856709953904,27.9114361863158,27.3572813736789,21.1495937900112,27.1318557320447,29.7057971829943,34.9454764532832,32.6044983785109,24.8324301551381,29.9635143261319,25.9376684758358,30.4226622700075,35.6990239120735,28.0960265779734,26.7338477558203,23.2680190041631,35.8521042980627
21.5703674037132,29.4241271715089,21.3398181518394,22.8658600416393,29.3537991999144,30.9154223106722,26.5362017832076,36.7973723076034,26.853016321679,28.1852993066785,30.1689709867074,26.6932050193682,30.4070680218429,27.3397965220899,29.3194661556173,30.7152215325619,25.7932928824284,32.6790480966584,29.7921086774726,23.8624200723315,23.6228748209068,31.954888057207,20.9064301562976,27.2456331989996,29.6798878049861
28.5149209308672,28.4915101560029,28.9092500464299,31.3929649921512,20.9965610847073,31.9577044375998,28.618506775792,20.7681734068688,23.6167786566639,32.4985677915008,26.2845397713234,26.3708711564634,31.2220593101606,31.0164290595107,32.250740125608,20.2039954022065,32.7579129260916,31.4020912473559,25.8401911751142,33.4781697319182,33.134376094622,30.8488543164747,28.5124853754566,20.9499244095887,20.7565082962344
21.6900429775149,20.453520304095,21.9447847644931,25.4401553099246,33.3610073549107,29.4165556716946,22.5151531284987,36.7967824565127,23.442607340445,32.1182571473323,30.4038591782205,NaN,27.4813755695364,30.4081266817303,30.8380573670905,33.9541912012839,28.8030923043492,30.840240245948,33.3726911000489,22.3953216450487,22.3914517995454,33.5099900228746,31.0873446449143,29.02830097595,32.0577378349446
30.243506882851,27.0560604284034,30.277358421065,34.4078973402014,22.3992785392288,33.2430665128781,25.624739774746,25.11889554026,28.6615974530685,32.9334642058702,23.7693561803158,NaN,26.826321582359,33.5363281359467,36.0826124478361,32.1132038931307,30.6054709531125,21.2820418951604,33.81342458336,38.398372899911,33.2933830799735,30.4465824658728,20.6148869477721,29.3677543797656,30.4794703242498
22.4362772033344,22.1822837446823,22.0771485246041,22.9134762402406,34.6722138785485,34.384763487031,26.4608516584796,32.7147778807028,26.2059949454437,28.8913998890166,29.5821838278958,NaN,27.1909363241781,27.9764121510683,31.5610261607818,30.3561310281644,30.3043744246805,33.2689683947454,21.5502704447668,26.0705483559707,22.6631844939448,27.0489773087427,35.2452453207082,21.2219472871853,21.2673015691629
32.783356800051,25.8228272029585,31.0609400499061,35.3393968285286,21.9829377464345,23.8342706051537,21.4528844455839,40.7038086711203,28.3248819399778,26.3726289682643,31.5354401556364,NaN,29.4320309898533,32.469403922955,33.0486566548902,21.8116025155004,28.0347335445989,29.6417936080917,30.1187884271307,33.5685766042419,30.9145964935984,26.2648102475746,21.9222471677181,30.7798177641586,35.0865922575152
21.8291971499483,29.0196012742583,20.9162924445574,24.7795562445695,34.8925196707865,23.2446048842569,26.6862680501855,35.0755334249658,27.2316506058208,26.7779962765487,33.8774283906983,NaN,27.2629946282612,23.4071531206561,21.243090638018,31.9219093629689,29.0459378768223,22.02954895332,29.9249880884379,22.8874765763949,35.524808473598,30.8174070048857,31.1332879747454,24.9750406307423,35.6075568854591
